ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment_sch,teacher_fte,prop_frl_sch,re_amind_sch,re_asian_sch,re_black_sch,re_hisp_sch,re_missing_sch,re_multi_sch,re_nathi_sch,re_white_sch,prop_gen_female_sch,prop_gen_miss_sch
410396000308,OR,42.969970000000004,-123.16616,40700,2017-2018,2,41019,Douglas County,41,OREGON,Days Creek Charter School,Douglas County SD 15,OR-00000000001993,4103960,OR-00000000001993-00000000000000003348,Open,Regular School,No,Yes,No,193,12.60,0.6839378238341969,0.05699481865284974,0.010362694300518135,0,0.08290155440414508,0,0.11917098445595854,0.0051813471502590676,0.7253886010362695,0.49222797927461137,0
410399000228,OR,45.216193000000004,-123.084776,38900,2016-2017,1,41071,Yamhill County,41,OREGON,Dayton Jr High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001291,Open,Regular School,No,No,No,228,12.92,0.6622807017543859,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.3684210526315789,0,0.021929824561403508,0,0.5745614035087719,0.5,0
410399000228,OR,45.216193000000004,-123.084776,38900,2017-2018,1,41071,Yamhill County,41,OREGON,Dayton Jr High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001291,Open,Regular School,No,No,No,234,12.66,0.6623931623931624,0.021367521367521368,0.008547008547008548,0,0.38461538461538464,0,0.017094017094017096,0,0.5683760683760684,0.49572649572649574,0
410399000228,OR,45.216197,-123.084766,38900,2014-2015,1,41071,Yamhill County,41,OREGON,Dayton Jr High School,Dayton SD 8,00000000002253,4103990,00000000000000001291,Open,Regular School,No,No,N,227,12.52,0.7136563876651982,0.013215859030837005,0,0.004405286343612335,0.3876651982378855,0,0.030837004405286344,0.004405286343612335,0.5594713656387665,0.5110132158590308,NA
410399000228,OR,45.216197,-123.084766,38900,2015-2016,1,41071,Yamhill County,41,OREGON,Dayton Jr High School,Dayton SD 8,00000000002253,4103990,00000000002253-00000000000000001291,Open,Regular School,No,No,No,213,11.93,0.6619718309859155,0.018779342723004695,0.004694835680751174,0.009389671361502348,0.38497652582159625,0,0.03286384976525822,0,0.5492957746478874,0.4835680751173709,NA
410399001264,OR,45.218433,-123.078285,38900,2014-2015,1,41071,Yamhill County,41,OREGON,Dayton Grade School,Dayton SD 8,00000000002253,4103990,00000000000000001211,Open,Regular School,No,No,N,419,20.00,0.7326968973747017,0.014319809069212411,0.00477326968973747,0.002386634844868735,0.41766109785202865,0,0.028639618138424822,0.00477326968973747,0.5274463007159904,0.5346062052505967,NA
410399001264,OR,45.218433,-123.078285,38900,2015-2016,1,41071,Yamhill County,41,OREGON,Dayton Grade School,Dayton SD 8,00000000002253,4103990,00000000002253-00000000000000001211,Open,Regular School,No,No,No,424,22,0.6698113207547169,0.009433962264150943,0.0047169811320754715,0.0023584905660377358,0.3938679245283019,0,0.02830188679245283,0,0.5613207547169812,0.5377358490566038,NA
410399001264,OR,45.218433000000005,-123.07828500000001,38900,2016-2017,1,41071,Yamhill County,41,OREGON,Dayton Grade School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001211,Open,Regular School,No,No,No,422,21.00,0.6706161137440758,0.009478672985781991,0.002369668246445498,0,0.3981042654028436,0,0.02843601895734597,0,0.5616113744075829,0.533175355450237,0
410399001264,OR,45.218433000000005,-123.07828500000001,38900,2017-2018,1,41071,Yamhill County,41,OREGON,Dayton Grade School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001211,Open,Regular School,No,No,No,432,20.00,0.6712962962962963,0.009259259259259259,0.0023148148148148147,0,0.39351851851851855,0,0.03935185185185185,0,0.5555555555555556,0.5115740740740741,0
410399001265,OR,45.216152,-123.084742,38900,2016-2017,1,41071,Yamhill County,41,OREGON,Dayton High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001212,Open,Regular School,No,No,No,331,15.57,0.6132930513595166,0.030211480362537766,0.006042296072507553,0,0.3685800604229607,0,0.03323262839879154,0,0.5619335347432024,0.5438066465256798,0
410399001265,OR,45.216152,-123.084742,38900,2017-2018,1,41071,Yamhill County,41,OREGON,Dayton High School,Dayton SD 8,OR-00000000002253,4103990,OR-00000000002253-00000000000000001212,Open,Regular School,No,No,No,330,16.29,0.6151515151515151,0.02727272727272727,0.006060606060606061,0.0030303030303030303,0.36363636363636365,0,0.030303030303030304,0,0.5696969696969697,0.5151515151515151,0
410399001265,OR,45.216197,-123.084766,38900,2014-2015,1,41071,Yamhill County,41,OREGON,Dayton High School,Dayton SD 8,00000000002253,4103990,00000000000000001212,Open,Regular School,No,No,N,332,15.20,0.6536144578313253,0.015060240963855422,0.015060240963855422,0.006024096385542169,0.3644578313253012,0,0.02108433734939759,0.0030120481927710845,0.5753012048192772,0.5481927710843374,NA
410399001265,OR,45.216197,-123.084766,38900,2015-2016,1,41071,Yamhill County,41,OREGON,Dayton High School,Dayton SD 8,00000000002253,4103990,00000000002253-00000000000000001212,Open,Regular School,No,No,No,343,16.24,0.6151603498542274,0.029154518950437316,0.02040816326530612,0,0.37900874635568516,0,0.023323615160349854,0.0029154518950437317,0.5451895043731778,0.5481049562682215,NA
410402000358,OR,44.467497,-119.53807200000001,N,2016-2017,0,41023,Grant County,41,OREGON,Dayville School,Dayville SD 16J,OR-00000000002011,4104020,OR-00000000002011-00000000000000003353,Open,Regular School,No,No,Yes,46,6.00,0.7391304347826086,0,0,0,0,0,0,0,0,NA,NA
410402000358,OR,44.467497,-119.53807200000001,N,2017-2018,0,41023,Grant County,41,OREGON,Dayville School,Dayville SD 16J,OR-00000000002011,4104020,OR-00000000002011-00000000000000003353,Open,Regular School,No,No,Yes,47,6.00,0.7446808510638298,0,0,0,0,0,0,0,0,NA,NA
410402000358,OR,44.467497,-119.538072,N,2014-2015,N,41023,Grant County,41,OREGON,Dayville School,Dayville SD 16J,00000000002011,4104020,00000000000000003353,Open,Regular School,No,No,Y,52,5.00,0.75,0,0,0.019230769230769232,0,0,0.019230769230769232,0,0.9615384615384616,0.4423076923076923,NA
410402000358,OR,44.467497,-119.538072,N,2015-2016,N,41023,Grant County,41,OREGON,Dayville School,Dayville SD 16J,00000000002011,4104020,00000000002011-00000000000000003353,Open,Regular School,No,No,Yes,50,6,0.76,0.04,0.02,0,0.02,0,0,0,0.92,0.44,NA
410417000367,OR,43.008306,-118.686328,N,2015-2016,N,41025,Harney County,41,OREGON,Diamond Elementary School,Diamond SD 7,00000000002017,4104170,00000000002017-00000000000000000348,Open,Regular School,No,No,No,8,2,-0.125,0,0,0,0,0,0,0,1,0.375,NA
410417000367,OR,43.008306000000005,-118.686328,N,2016-2017,0,41025,Harney County,41,OREGON,Diamond Elementary School,Diamond SD 7,OR-00000000002017,4104170,OR-00000000002017-00000000000000000348,Open,Regular School,No,No,No,3,1.00,NA,0,0,0,0,0,0,0,1,0,0
410417000367,OR,43.008306000000005,-118.686328,N,2017-2018,0,41025,Harney County,41,OREGON,Diamond Elementary School,Diamond SD 7,OR-00000000002017,4104170,OR-00000000002017-00000000000000000348,Open,Regular School,No,No,No,6,1.50,NA,0,0,0,0,0,0,0,1,0.16666666666666666,0
410417000367,OR,43.008596,-118.679366,N,2014-2015,N,41025,Harney County,41,OREGON,Diamond Elementary School,Diamond SD 7,00000000002017,4104170,00000000000000000348,Open,Regular School,No,No,N,11,NA,-0.09090909090909091,0,0,0,0,0,0,0,1,0.36363636363636365,NA
410429000372,OR,43.330091,-119.279103,N,2014-2015,N,41025,Harney County,41,OREGON,Double O Elementary School,Double O SD 28,00000000002021,4104290,00000000000000000352,Open,Regular School,No,No,N,2,1.00,-0.5,0,0,0,0.5,0,0,0,0.5,1,NA
410429000372,OR,43.330091,-119.279103,N,2015-2016,N,41025,Harney County,41,OREGON,Double O Elementary School,Double O SD 28,00000000002021,4104290,00000000002021-00000000000000000352,Open,Regular School,No,No,No,3,1,-0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,1,NA
410429000372,OR,43.330091,-119.279103,N,2016-2017,0,41025,Harney County,41,OREGON,Double O Elementary School,Double O SD 28,OR-00000000002021,4104290,OR-00000000002021-00000000000000000352,Open,Regular School,No,No,No,2,1.00,NA,0,0,0,0,0,0,0,1,1,0
410429000372,OR,43.330091,-119.279103,N,2017-2018,0,41025,Harney County,41,OREGON,Double O Elementary School,Double O SD 28,OR-00000000002021,4104290,OR-00000000002021-00000000000000000352,Open,Regular School,No,No,No,3,1.00,NA,0,0,0,0,0,0,0,1,0.6666666666666666,0
410435000316,OR,43.661795,-123.309182,40700,2014-2015,2,41019,Douglas County,41,OREGON,North Douglas Elementary School,North Douglas SD 22,00000000001996,4104350,00000000000000000296,Open,Regular School,No,No,N,212,13.68,0.5849056603773585,0.02830188679245283,0.009433962264150943,0.014150943396226415,0.09905660377358491,0,0.0660377358490566,0.0047169811320754715,0.7783018867924528,0.5141509433962265,NA
410435000316,OR,43.661795,-123.309182,40700,2015-2016,2,41019,Douglas County,41,OREGON,North Douglas Elementary School,North Douglas SD 22,00000000001996,4104350,00000000001996-00000000000000000296,Open,Regular School,No,No,No,212,13.7,0.6084905660377359,0.0330188679245283,0.009433962264150943,0.014150943396226415,0.08962264150943396,0,0.07547169811320754,0,0.7783018867924528,0.5047169811320755,NA
410435000316,OR,43.661795000000005,-123.309182,40700,2016-2017,2,41019,Douglas County,41,OREGON,North Douglas Elementary School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000296,Open,Regular School,No,No,No,219,12.20,0.5753424657534246,0.0228310502283105,0.0091324200913242,0.0091324200913242,0.0958904109589041,0,0.0684931506849315,0,0.7945205479452054,0.5205479452054794,0
410435000316,OR,43.661795000000005,-123.309182,40700,2017-2018,2,41019,Douglas County,41,OREGON,North Douglas Elementary School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000296,Open,Regular School,No,No,No,254,13.20,0.6141732283464567,0.01968503937007874,0.007874015748031496,0.003937007874015748,0.1062992125984252,0,0.05511811023622047,0,0.8070866141732284,0.531496062992126,0
410435000317,OR,43.66009,-123.312533,40700,2014-2015,2,41019,Douglas County,41,OREGON,North Douglas High School,North Douglas SD 22,00000000001996,4104350,00000000000000000297,Open,Regular School,No,No,N,98,7.52,0.4489795918367347,0,0,0,0.07142857142857142,0,0.061224489795918366,0,0.8673469387755102,0.46938775510204084,NA
410435000317,OR,43.66009,-123.312533,40700,2015-2016,2,41019,Douglas County,41,OREGON,North Douglas High School,North Douglas SD 22,00000000001996,4104350,00000000001996-00000000000000000297,Open,Regular School,No,No,No,85,7.5,0.4470588235294118,0.011764705882352941,0,0,0.12941176470588237,0,0.058823529411764705,0,0.8,0.4823529411764706,NA
410435000317,OR,43.660090000000004,-123.312533,40700,2016-2017,2,41019,Douglas County,41,OREGON,North Douglas High School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000297,Open,Regular School,No,No,No,93,7.80,0.44086021505376344,0.021505376344086023,0,0.010752688172043012,0.10752688172043011,0,0.043010752688172046,0,0.8172043010752689,0.40860215053763443,0
410435000317,OR,43.660090000000004,-123.312533,40700,2017-2018,2,41019,Douglas County,41,OREGON,North Douglas High School,North Douglas SD 22,OR-00000000001996,4104350,OR-00000000001996-00000000000000000297,Open,Regular School,No,No,No,82,7.80,0.6341463414634146,0.024390243902439025,0,0.024390243902439025,0.14634146341463414,0,0.036585365853658534,0.012195121951219513,0.7560975609756098,0.4146341463414634,0
410438000369,OR,43.80534,-118.378201,N,2014-2015,N,41025,Harney County,41,OREGON,Drewsey Elementary School,Drewsey SD 13,00000000002019,4104380,00000000000000000350,Open,Regular School,No,No,N,5,1.00,-0.2,0,0,0,0,0,0,0,1,NA,NA
410438000369,OR,43.80534,-118.378201,N,2015-2016,N,41025,Harney County,41,OREGON,Drewsey Elementary School,Drewsey SD 13,00000000002019,4104380,00000000002019-00000000000000000350,Open,Regular School,No,No,No,7,1,-0.14285714285714285,0,0,0,0,0,0,0,1,0.2857142857142857,NA
410438000369,OR,43.805710000000005,-118.37819200000001,N,2016-2017,0,41025,Harney County,41,OREGON,Drewsey Elementary School,Drewsey SD 13,OR-00000000002019,4104380,OR-00000000002019-00000000000000000350,Open,Regular School,No,No,No,9,1.00,NA,0,0,0,0.1111111111111111,0,0,0,0.8888888888888888,0.3333333333333333,0
410438000369,OR,43.805710000000005,-118.37819200000001,N,2017-2018,0,41025,Harney County,41,OREGON,Drewsey Elementary School,Drewsey SD 13,OR-00000000002019,4104380,OR-00000000002019-00000000000000000350,Open,Regular School,No,No,No,8,1.00,NA,0,0,0,0,0,0,0,1,0.5,0
410441001162,OR,45.455037,-121.123466,45520,2014-2015,2,41065,Wasco County,41,OREGON,Dufur School,Dufur SD 29,00000000002229,4104410,00000000000000003402,Open,Regular School,No,No,N,284,15.44,0.602112676056338,0.06690140845070422,0.007042253521126761,0.01056338028169014,0.03169014084507042,0,0.03873239436619718,0,0.8450704225352113,0.45422535211267606,NA
410441001162,OR,45.455037,-121.123466,45520,2015-2016,2,41065,Wasco County,41,OREGON,Dufur School,Dufur SD 29,00000000002229,4104410,00000000002229-00000000000000003402,Open,Regular School,No,No,No,306,16,0.5294117647058824,0.06862745098039216,0.006535947712418301,0,0.03594771241830065,0,0.032679738562091505,0,0.8562091503267973,0.43790849673202614,NA
410441001162,OR,45.455037000000004,-121.12346600000001,45520,2016-2017,2,41065,Wasco County,41,OREGON,Dufur School,Dufur SD 29,OR-00000000002229,4104410,OR-00000000002229-00000000000000003402,Open,Regular School,No,No,No,302,17.00,0.5993377483443708,0.056291390728476824,0.0033112582781456954,0,0.0728476821192053,0,0.06622516556291391,0,0.8013245033112583,0.46357615894039733,0
410441001162,OR,45.455037000000004,-121.12346600000001,45520,2017-2018,2,41065,Wasco County,41,OREGON,Dufur School,Dufur SD 29,OR-00000000002229,4104410,OR-00000000002229-00000000000000003402,Open,Regular School,No,No,No,308,20.00,0.5876623376623377,0.05519480519480519,0,0,0.07467532467532467,0,0.07467532467532467,0,0.7954545454545454,0.4707792207792208,0
410450000410,OR,42.470623,-122.79751100000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Hillside Elementary,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000390,Open,Regular School,No,No,No,475,24.33,0.5557894736842105,0.008421052631578947,0,0.010526315789473684,0.13263157894736843,0,0.05263157894736842,0.002105263157894737,0.7936842105263158,0.4673684210526316,0
410450000410,OR,42.470623,-122.79751100000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Hillside Elementary,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000390,Open,Regular School,No,No,No,498,24.00,0.5602409638554217,0.008032128514056224,0,0.004016064257028112,0.10642570281124498,0,0.06626506024096386,0,0.8152610441767069,0.4678714859437751,0
410450000410,OR,42.470623,-122.797511,32780,2015-2016,1,41029,Jackson County,41,OREGON,Hillside Elementary,Eagle Point SD 9,00000000002043,4104500,00000000002043-00000000000000000390,Open,Regular School,No,No,No,470,22.88,0.548936170212766,0.014893617021276596,0.00425531914893617,0.006382978723404255,0.13191489361702127,0,0.04680851063829787,0.002127659574468085,0.7936170212765957,0.5042553191489362,NA
410450000410,OR,42.470956,-122.798989,32780,2014-2015,1,41029,Jackson County,41,OREGON,Hillside Elementary,Eagle Point SD 9,00000000002043,4104500,00000000000000000390,Open,Regular School,No,No,N,483,23.97,0.6583850931677019,0.016563146997929608,0.006211180124223602,0.012422360248447204,0.14492753623188406,0,0.028985507246376812,0.002070393374741201,0.7888198757763976,0.4782608695652174,NA
410450000413,OR,42.622415000000004,-122.80986300000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Shady Cove School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000393,Open,Regular School,No,No,No,271,12.94,0.7047970479704797,0.014760147601476014,0.007380073800738007,0,0.1033210332103321,0,0.04797047970479705,0.0036900369003690036,0.8228782287822878,0.4317343173431734,0
410450000413,OR,42.622415000000004,-122.80986300000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Shady Cove School,Eagle Point SD 9,OR-00000000002043,4104500,OR-00000000002043-00000000000000000393,Open,Regular School,No,No,No,287,13.00,0.7038327526132404,0.010452961672473868,0.003484320557491289,0.003484320557491289,0.08362369337979095,0,0.04878048780487805,0,0.8501742160278746,0.4878048780487805,0
410450000413,OR,42.62252,-122.809501,32780,2014-2015,1,41029,Jackson County,41,OREGON,Shady Cove School,Eagle Point SD 9,00000000002043,4104500,00000000000000000393,Open,Regular School,No,No,N,259,13.00,0.7065637065637066,0.007722007722007722,0.003861003861003861,0.007722007722007722,0.1274131274131274,0,0.02702702702702703,0,0.8262548262548263,0.4942084942084942,NA
410450000413,OR,42.62252,-122.809501,32780,2015-2016,1,41029,Jackson County,41,OREGON,Shady Cove School,Eagle Point SD 9,00000000002043,4104500,00000000002043-00000000000000000393,Open,Regular School,No,No,No,291,13,0.7079037800687286,0.006872852233676976,0.003436426116838488,0,0.14432989690721648,0,0.061855670103092786,0,0.7835051546391752,0.43986254295532645,NA
